# rp  wgg  wgg_err  wgp  wgp_err  wpp  wpp_err
0.117767 835.527000 94.177900 32.519200 8.750910 0.000000 0.000000
0.159615 591.206000 61.428200 12.529800 4.387170 0.000000 0.000000
0.216334 401.372000 31.344700 10.266800 3.388490 0.000000 0.000000
0.293207 299.899000 22.571400 8.559980 2.369200 0.000000 0.000000
0.397397 287.374000 16.257400 5.393730 1.487300 0.000000 0.000000
0.538610 321.659000 13.312400 6.474390 1.268860 0.000000 0.000000
0.730002 225.553000 8.826660 4.668140 0.903168 0.000000 0.000000
0.989404 171.644000 6.400530 1.907110 0.570091 0.000000 0.000000
1.340980 131.641000 5.842080 1.846930 0.433969 0.000000 0.000000
1.817500 102.452000 4.391040 1.217790 0.312641 0.000000 0.000000
2.463340 84.028700 4.058090 0.849741 0.233659 0.000000 0.000000
3.338670 71.084600 3.372290 0.554087 0.195553 0.000000 0.000000
4.525050 52.658100 3.206810 0.528107 0.128249 0.000000 0.000000
6.133000 42.718100 2.911630 0.335474 0.096130 0.000000 0.000000
8.312340 32.822300 2.670700 0.422378 0.072375 0.000000 0.000000
11.266100 24.971900 2.574250 0.113481 0.053053 0.000000 0.000000
15.269400 17.543500 2.423830 0.158482 0.033908 0.000000 0.000000
20.695400 13.263000 2.339230 0.126053 0.031563 0.000000 0.000000
28.049400 8.892310 2.233040 0.182716 0.029396 0.000000 0.000000
38.016600 5.996660 2.063100 0.124355 0.021969 0.000000 0.000000
51.525600 3.659600 1.899980 0.089166 0.022000 0.000000 0.000000
69.834900 2.729300 1.679160 0.044619 0.018989 0.000000 0.000000
94.650400 1.998500 1.455070 0.014927 0.017087 0.000000 0.000000
128.284000 1.016350 1.205840 0.021740 0.013340 0.000000 0.000000
173.869000 0.645710 0.899840 0.011949 0.009995 0.000000 0.000000
