# rp  wgg  wgg_err  wgp  wgp_err  wpp  wpp_err
0.117766 2293.920000 150.526000 8.696410 13.338000 0.000000 0.000000
0.159610 1876.020000 103.812000 6.228370 10.251800 0.000000 0.000000
0.216323 1280.190000 61.853300 5.681070 6.624370 0.000000 0.000000
0.293186 807.516000 45.006800 3.082930 4.159630 0.000000 0.000000
0.397360 525.927000 28.631800 4.781420 2.649690 0.000000 0.000000
0.538550 349.852000 16.034500 0.305370 1.685480 0.000000 0.000000
0.729906 244.546000 13.206300 0.603905 1.292360 0.000000 0.000000
0.989254 182.484000 9.065640 0.714025 0.823524 0.000000 0.000000
1.340750 131.370000 7.268360 -1.338010 0.675428 0.000000 0.000000
1.817150 101.952000 5.131410 0.597323 0.532404 0.000000 0.000000
2.462810 81.878300 3.956580 -0.072414 0.368179 0.000000 0.000000
3.337900 63.582600 2.904400 0.399161 0.244989 0.000000 0.000000
4.523910 50.023600 2.718290 0.152563 0.226305 0.000000 0.000000
6.131340 39.806400 1.999390 0.253667 0.151165 0.000000 0.000000
8.309910 30.082900 1.673320 0.267826 0.115816 0.000000 0.000000
11.262600 22.262900 1.588690 0.202925 0.091125 0.000000 0.000000
15.264400 16.397600 1.385340 0.155447 0.072598 0.000000 0.000000
20.688100 11.536500 1.224980 0.088214 0.060293 0.000000 0.000000
28.038900 8.489870 1.012490 0.045116 0.062512 0.000000 0.000000
38.001700 5.330840 0.856813 0.084374 0.041296 0.000000 0.000000
51.504300 3.149760 0.755182 -0.014317 0.041292 0.000000 0.000000
69.804700 1.472260 0.636343 -0.001975 0.035228 0.000000 0.000000
94.607600 0.605494 0.557036 0.036105 0.030072 0.000000 0.000000
128.223000 0.499824 0.528026 0.016774 0.022549 0.000000 0.000000
173.783000 0.012753 0.450177 0.003039 0.024617 0.000000 0.000000
