# rp  wgg  wgg_err  wgp  wgp_err  wpp  wpp_err
0.117766 2455.370000 148.279000 6.214910 16.971500 0.000000 0.000000
0.159610 1887.130000 107.837000 8.774650 13.086200 0.000000 0.000000
0.216323 971.266000 49.799900 -2.530840 6.293590 0.000000 0.000000
0.293186 667.463000 41.677600 8.580800 4.856510 0.000000 0.000000
0.397360 441.820000 21.694100 7.564790 2.690800 0.000000 0.000000
0.538550 326.514000 19.167600 -1.669100 2.479580 0.000000 0.000000
0.729906 234.104000 12.789500 -0.661381 1.370290 0.000000 0.000000
0.989254 158.727000 9.071880 -0.148168 1.049740 0.000000 0.000000
1.340750 120.872000 7.007850 0.884560 0.730024 0.000000 0.000000
1.817150 88.049800 5.767390 -0.789003 0.503718 0.000000 0.000000
2.462810 70.261200 4.386980 0.217872 0.347755 0.000000 0.000000
3.337900 56.030500 3.363710 0.342898 0.288897 0.000000 0.000000
4.523910 43.351500 2.622400 0.168084 0.211471 0.000000 0.000000
6.131340 34.581400 2.222190 -0.001240 0.155436 0.000000 0.000000
8.309910 26.278300 2.181460 0.156548 0.118447 0.000000 0.000000
11.262600 18.506100 1.533180 -0.004720 0.116724 0.000000 0.000000
15.264400 13.618300 1.423520 -0.038263 0.091535 0.000000 0.000000
20.688100 9.235170 1.201680 0.106188 0.071236 0.000000 0.000000
28.038900 6.159240 1.150460 -0.010761 0.066477 0.000000 0.000000
38.001700 3.468230 0.973625 0.032034 0.057050 0.000000 0.000000
51.504300 1.350970 0.819552 0.057885 0.047350 0.000000 0.000000
69.804700 0.959840 0.685832 0.057926 0.033203 0.000000 0.000000
94.607600 0.810670 0.632828 0.079198 0.039085 0.000000 0.000000
128.223000 -0.087416 0.462553 0.005887 0.028089 0.000000 0.000000
173.783000 -0.445389 0.397019 0.004588 0.026154 0.000000 0.000000
