# rp  wgg  wgg_err  wgp  wgp_err  wpp  wpp_err
0.117766 2381.730000 215.420000 45.116700 19.142400 0.000000 0.000000
0.159610 2127.370000 149.148000 17.801800 14.263300 0.000000 0.000000
0.216323 1148.780000 75.193900 14.205600 7.682190 0.000000 0.000000
0.293186 879.151000 54.454400 16.485300 5.171510 0.000000 0.000000
0.397360 615.745000 37.830100 11.081000 3.244740 0.000000 0.000000
0.538550 389.473000 24.562700 7.781560 2.285690 0.000000 0.000000
0.729906 286.954000 16.404600 4.566590 1.552390 0.000000 0.000000
0.989254 192.028000 12.709900 1.791760 1.071960 0.000000 0.000000
1.340750 142.330000 10.007000 1.268670 0.753340 0.000000 0.000000
1.817150 110.575000 7.225560 1.123100 0.620919 0.000000 0.000000
2.462810 86.889700 5.781780 1.180230 0.374052 0.000000 0.000000
3.337900 71.742500 4.485390 0.305725 0.304468 0.000000 0.000000
4.523910 52.894100 3.589230 0.367128 0.228539 0.000000 0.000000
6.131340 43.054500 3.332090 0.547250 0.176506 0.000000 0.000000
8.309910 30.393700 2.776180 0.237209 0.136515 0.000000 0.000000
11.262600 22.135100 2.344160 0.266845 0.119094 0.000000 0.000000
15.264400 16.790900 2.145050 0.143042 0.086183 0.000000 0.000000
20.688100 11.408400 1.610150 0.227244 0.083060 0.000000 0.000000
28.038900 7.590830 1.420660 0.184883 0.073635 0.000000 0.000000
38.001700 4.753060 1.423620 0.168580 0.054469 0.000000 0.000000
51.504300 1.627070 1.095400 0.070551 0.055563 0.000000 0.000000
69.804700 0.966753 0.910084 0.021172 0.050476 0.000000 0.000000
94.607600 0.750936 0.726792 0.029013 0.041655 0.000000 0.000000
128.223000 0.204126 0.665633 0.029582 0.033445 0.000000 0.000000
173.783000 -0.308394 0.583637 -0.000945 0.031703 0.000000 0.000000
