# rp  wgg  wgg_err  wgp  wgp_err  wpp  wpp_err
0.117766 1921.150000 154.751000 36.556400 15.668700 0.000000 0.000000
0.159610 1433.300000 113.834000 36.358800 10.578900 0.000000 0.000000
0.216323 827.985000 62.547900 19.519900 5.919170 0.000000 0.000000
0.293186 658.855000 45.255900 7.496470 4.010290 0.000000 0.000000
0.397360 432.438000 33.350600 7.180330 3.027520 0.000000 0.000000
0.538550 304.909000 21.714600 3.427410 2.469320 0.000000 0.000000
0.729906 245.530000 16.197700 0.626547 1.604040 0.000000 0.000000
0.989254 148.535000 10.599400 -0.000729 1.119820 0.000000 0.000000
1.340750 116.976000 9.444260 0.083887 0.794100 0.000000 0.000000
1.817150 96.034700 7.056740 0.082163 0.583509 0.000000 0.000000
2.462810 84.314800 4.947230 0.635684 0.457967 0.000000 0.000000
3.337900 65.255400 3.664900 0.473288 0.337466 0.000000 0.000000
4.523910 47.696200 3.686610 -0.053237 0.217766 0.000000 0.000000
6.131340 36.307200 2.594540 0.040956 0.200731 0.000000 0.000000
8.309910 28.049900 2.263980 0.245292 0.147597 0.000000 0.000000
11.262600 19.846800 1.669380 0.137127 0.112709 0.000000 0.000000
15.264400 13.454000 1.421880 0.115826 0.091652 0.000000 0.000000
20.688100 9.289390 1.357530 0.073562 0.075130 0.000000 0.000000
28.038900 5.527210 1.236860 0.151483 0.073197 0.000000 0.000000
38.001700 3.993830 0.985871 0.160114 0.060820 0.000000 0.000000
51.504300 1.750470 0.875343 0.078465 0.052577 0.000000 0.000000
69.804700 1.403780 0.733714 0.077134 0.045865 0.000000 0.000000
94.607600 1.258420 0.674761 -0.011305 0.045656 0.000000 0.000000
128.223000 0.319913 0.567543 0.017206 0.037014 0.000000 0.000000
173.783000 0.088985 0.507415 0.018497 0.027578 0.000000 0.000000
