# rp wgg wgg_err wgp wgp_err wpp wpp_err
1.17769e-01 1.72613e+03 1.32015e+02 2.39453e+01 1.02182e+01 0.00000e+00 0.00000e+00
1.59622e-01 1.35750e+03 9.39008e+01 2.88244e+01 6.67724e+00 0.00000e+00 0.00000e+00
2.16349e-01 9.62671e+02 5.30260e+01 1.00367e+01 4.06808e+00 0.00000e+00 0.00000e+00
2.93236e-01 8.39767e+02 3.99884e+01 1.20395e+01 2.78149e+00 0.00000e+00 0.00000e+00
3.97447e-01 6.52219e+02 2.80129e+01 5.61604e+00 2.16246e+00 0.00000e+00 0.00000e+00
5.38693e-01 4.27262e+02 1.81015e+01 3.90190e+00 1.38457e+00 0.00000e+00 0.00000e+00
7.30136e-01 2.91357e+02 1.30251e+01 3.12661e+00 1.02870e+00 0.00000e+00 0.00000e+00
9.89614e-01 1.96226e+02 9.70597e+00 1.79562e+00 6.13001e-01 0.00000e+00 0.00000e+00
1.34131e+00 1.41609e+02 6.46588e+00 8.68956e-01 3.99140e-01 0.00000e+00 0.00000e+00
1.81798e+00 1.07862e+02 5.21103e+00 -5.56242e-03 2.62962e-01 0.00000e+00 0.00000e+00
2.46406e+00 8.87190e+01 3.94385e+00 4.06960e-01 2.47892e-01 0.00000e+00 0.00000e+00
3.33975e+00 7.00453e+01 3.13825e+00 6.26116e-01 1.78664e-01 0.00000e+00 0.00000e+00
4.52664e+00 5.52158e+01 2.58660e+00 5.28075e-01 1.34025e-01 0.00000e+00 0.00000e+00
6.13533e+00 4.31179e+01 2.15632e+00 3.48498e-01 9.84005e-02 0.00000e+00 0.00000e+00
8.31572e+00 3.23952e+01 1.77902e+00 3.21026e-01 7.48325e-02 0.00000e+00 0.00000e+00
1.12710e+01 2.34821e+01 1.44146e+00 2.53874e-01 6.74384e-02 0.00000e+00 0.00000e+00
1.52765e+01 1.67763e+01 1.31277e+00 2.10362e-01 4.34759e-02 0.00000e+00 0.00000e+00
2.07055e+01 1.20100e+01 1.12376e+00 1.47885e-01 3.49752e-02 0.00000e+00 0.00000e+00
2.80639e+01 7.84414e+00 9.82131e-01 1.14940e-01 3.36755e-02 0.00000e+00 0.00000e+00
3.80373e+01 4.92842e+00 8.62214e-01 1.21038e-01 2.94484e-02 0.00000e+00 0.00000e+00
5.15551e+01 2.87276e+00 7.66574e-01 9.61219e-02 2.28593e-02 0.00000e+00 0.00000e+00
6.98769e+01 1.59138e+00 7.17060e-01 4.00810e-02 2.20136e-02 0.00000e+00 0.00000e+00
9.47099e+01 7.10823e-01 6.15581e-01 2.65580e-02 1.91220e-02 0.00000e+00 0.00000e+00
