# rp wgg wgg_err wgp wgp_err wpp wpp_err
1.17769e-01 8.65665e+02 5.39955e+01 2.85811e+01 6.66924e+00 0.00000e+00 0.00000e+00
1.59622e-01 5.67627e+02 3.40363e+01 8.72847e+00 3.59370e+00 0.00000e+00 0.00000e+00
2.16349e-01 3.83303e+02 2.23128e+01 8.98707e+00 2.56362e+00 0.00000e+00 0.00000e+00
2.93236e-01 2.89842e+02 1.53677e+01 6.32390e+00 1.54917e+00 0.00000e+00 0.00000e+00
3.97447e-01 2.84504e+02 1.22703e+01 4.77624e+00 1.10505e+00 0.00000e+00 0.00000e+00
5.38693e-01 3.26471e+02 1.21132e+01 5.97971e+00 9.79794e-01 0.00000e+00 0.00000e+00
7.30136e-01 2.21338e+02 7.98636e+00 3.92261e+00 6.73974e-01 0.00000e+00 0.00000e+00
9.89614e-01 1.65042e+02 5.49727e+00 1.82153e+00 4.51409e-01 0.00000e+00 0.00000e+00
1.34131e+00 1.24545e+02 4.22828e+00 1.59680e+00 2.91907e-01 0.00000e+00 0.00000e+00
1.81798e+00 9.69641e+01 3.20434e+00 1.00357e+00 2.34019e-01 0.00000e+00 0.00000e+00
2.46406e+00 7.94090e+01 2.78792e+00 7.99449e-01 1.56983e-01 0.00000e+00 0.00000e+00
3.33975e+00 6.49425e+01 2.26674e+00 5.27544e-01 1.21976e-01 0.00000e+00 0.00000e+00
4.52664e+00 4.93568e+01 1.74813e+00 5.56837e-01 9.50800e-02 0.00000e+00 0.00000e+00
6.13533e+00 3.93485e+01 1.58781e+00 2.86528e-01 6.45426e-02 0.00000e+00 0.00000e+00
8.31572e+00 2.92358e+01 1.18816e+00 3.55678e-01 5.10160e-02 0.00000e+00 0.00000e+00
1.12710e+01 2.15548e+01 1.07440e+00 1.57384e-01 4.65172e-02 0.00000e+00 0.00000e+00
1.52765e+01 1.45669e+01 8.71927e-01 1.90087e-01 2.98984e-02 0.00000e+00 0.00000e+00
2.07055e+01 9.92471e+00 7.84067e-01 1.42039e-01 3.04879e-02 0.00000e+00 0.00000e+00
2.80639e+01 5.82888e+00 6.63378e-01 1.64337e-01 2.25658e-02 0.00000e+00 0.00000e+00
3.80373e+01 3.21035e+00 5.38878e-01 1.06593e-01 1.79590e-02 0.00000e+00 0.00000e+00
5.15551e+01 1.31125e+00 4.64907e-01 8.36982e-02 1.70508e-02 0.00000e+00 0.00000e+00
6.98769e+01 8.36600e-01 4.39019e-01 4.41935e-02 1.45730e-02 0.00000e+00 0.00000e+00
9.47099e+01 3.09400e-01 4.32780e-01 1.24344e-02 1.37659e-02 0.00000e+00 0.00000e+00
